Time,ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_0::Des Latent Heat Load [W],ZONE_0::Des Latent Cool Load [W],ZONE_0::Des Latent Heat Mass Flow [kg/s],ZONE_0::Des Latent Cool Mass Flow [kg/s],ZONE_0::Des Heat Load No DOAS [W],ZONE_0::Des Sens Cool Load No DOAS [W],ZONE_0::Des Latent Heat Load No DOAS [W],ZONE_0::Des Latent Cool Load No DOAS [W],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%]
16:00:00,4.570025E+03,9.131252E+02,3.007768E-01,6.390785E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999020E+01,2.290027E+01,2.598547E+01,6.083309E+01
16:10:00,4.580898E+03,8.969830E+02,3.014926E-01,6.277943E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999021E+01,2.290912E+01,2.598492E+01,6.181524E+01
16:20:00,4.596735E+03,8.807889E+02,3.025349E-01,6.164785E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999018E+01,2.292418E+01,2.598441E+01,6.271912E+01
16:30:00,4.617438E+03,8.646541E+02,3.038974E-01,6.052065E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999016E+01,2.294291E+01,2.598398E+01,6.354383E+01
16:40:00,4.642475E+03,8.478843E+02,3.055450E-01,5.934893E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999013E+01,2.296160E+01,2.598364E+01,6.432468E+01
16:50:00,4.671963E+03,8.303395E+02,3.074855E-01,5.812269E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999011E+01,2.297915E+01,2.598341E+01,6.510635E+01
17:00:00,4.706108E+03,8.119879E+02,3.097323E-01,5.683963E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999009E+01,2.299595E+01,2.598323E+01,6.590970E+01
17:10:00,4.736601E+03,7.929201E+02,3.117388E-01,5.550612E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999007E+01,2.301300E+01,2.598307E+01,6.673501E+01
17:20:00,4.763244E+03,7.731767E+02,3.134919E-01,5.412501E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999007E+01,2.302578E+01,2.598292E+01,6.734187E+01
17:30:00,4.786006E+03,7.528128E+02,3.149897E-01,5.270013E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999008E+01,2.303514E+01,2.598293E+01,6.769773E+01
17:40:00,4.804871E+03,7.324363E+02,3.162311E-01,5.127403E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999009E+01,2.304341E+01,2.598313E+01,6.789795E+01
17:50:00,4.819793E+03,7.122147E+02,3.172132E-01,4.985844E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999009E+01,2.305149E+01,2.598343E+01,6.803433E+01
18:00:00,4.830483E+03,6.922024E+02,3.179167E-01,4.845719E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999009E+01,2.305925E+01,2.598378E+01,6.815500E+01
18:10:00,4.839267E+03,6.723260E+02,3.184949E-01,4.706518E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999009E+01,2.306655E+01,2.598415E+01,6.827505E+01
18:20:00,4.846256E+03,6.525687E+02,3.189550E-01,4.568124E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999010E+01,2.306791E+01,2.598454E+01,6.854486E+01
18:30:00,4.851539E+03,6.328894E+02,3.193028E-01,4.430265E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999011E+01,2.306546E+01,2.598485E+01,6.898536E+01
18:40:00,4.855119E+03,6.134593E+02,3.195385E-01,4.294153E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999011E+01,2.306247E+01,2.598508E+01,6.953764E+01
18:50:00,4.857072E+03,5.943510E+02,3.196671E-01,4.160306E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999010E+01,2.305968E+01,2.598522E+01,7.013128E+01
19:00:00,4.857443E+03,5.756605E+02,3.196915E-01,4.029401E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999010E+01,2.305690E+01,2.598535E+01,7.072794E+01
19:10:00,4.858076E+03,5.501823E+02,3.197332E-01,3.851003E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999009E+01,2.305396E+01,2.598547E+01,7.131609E+01
19:20:00,4.858940E+03,5.176526E+02,3.197900E-01,3.623228E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999008E+01,2.305778E+01,2.598673E+01,7.158955E+01
19:30:00,4.859936E+03,4.780528E+02,3.198554E-01,3.345945E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999008E+01,2.306533E+01,2.598830E+01,7.152399E+01
19:40:00,4.860905E+03,4.311018E+02,3.199191E-01,3.017195E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999009E+01,2.307274E+01,2.599004E+01,7.124383E+01
19:50:00,4.861738E+03,3.767174E+02,3.199740E-01,2.636412E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999010E+01,2.307867E+01,2.599186E+01,7.086842E+01
20:00:00,4.862169E+03,3.148526E+02,3.200024E-01,2.203287E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999012E+01,2.308361E+01,2.599368E+01,7.046101E+01
20:10:00,4.860231E+03,2.608420E+02,3.198750E-01,1.825129E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999014E+01,2.308755E+01,2.599547E+01,7.004066E+01
20:20:00,4.856094E+03,2.151568E+02,3.196030E-01,1.505291E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999016E+01,2.308417E+01,2.599592E+01,6.996164E+01
20:30:00,4.849856E+03,1.779712E+02,3.191928E-01,1.244989E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999018E+01,2.307657E+01,2.599626E+01,7.030651E+01
20:40:00,4.841745E+03,1.493575E+02,3.186593E-01,1.044718E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999019E+01,2.306849E+01,2.599652E+01,7.097187E+01
20:50:00,4.831866E+03,1.293732E+02,3.180094E-01,9.048652E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999019E+01,2.306084E+01,2.599674E+01,7.182374E+01
21:00:00,4.820501E+03,1.180308E+02,3.172617E-01,8.254974E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999019E+01,2.305322E+01,2.599695E+01,7.276957E+01
21:10:00,4.809602E+03,1.072339E+02,3.165446E-01,7.499696E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999019E+01,2.304538E+01,2.599715E+01,7.376188E+01
21:20:00,4.799169E+03,9.682108E+01,3.158580E-01,6.771329E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999019E+01,2.304473E+01,2.599737E+01,7.463883E+01
21:30:00,4.789214E+03,8.668472E+01,3.152030E-01,6.062332E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999020E+01,2.304872E+01,2.599761E+01,7.535058E+01
21:40:00,4.779753E+03,7.679457E+01,3.145804E-01,5.370578E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999022E+01,2.305344E+01,2.599788E+01,7.592946E+01
21:50:00,4.770784E+03,6.712378E+01,3.139903E-01,4.694184E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999025E+01,2.305775E+01,2.599815E+01,7.642585E+01
22:00:00,4.762361E+03,5.767173E+01,3.134362E-01,4.033106E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999027E+01,2.306194E+01,2.599844E+01,7.687656E+01
22:10:00,4.755865E+03,4.942455E+01,3.130091E-01,3.456301E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999030E+01,2.306641E+01,2.599872E+01,7.729999E+01
22:20:00,4.751362E+03,4.236110E+01,3.127131E-01,2.962294E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999031E+01,2.306947E+01,2.599882E+01,7.765925E+01
22:30:00,4.748804E+03,3.646282E+01,3.125452E-01,2.549785E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999032E+01,2.307179E+01,2.599891E+01,7.794366E+01
22:40:00,4.748239E+03,3.171698E+01,3.125083E-01,2.217882E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999032E+01,2.307398E+01,2.599900E+01,7.816752E+01
22:50:00,4.749647E+03,2.809360E+01,3.126013E-01,1.964483E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999032E+01,2.307638E+01,2.599909E+01,7.835022E+01
23:00:00,4.753028E+03,2.554631E+01,3.128239E-01,1.786344E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999032E+01,2.307878E+01,2.599917E+01,7.850708E+01
23:10:00,4.755932E+03,2.417700E+01,3.130151E-01,1.690582E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999032E+01,2.308122E+01,2.599926E+01,7.864729E+01
23:20:00,4.758231E+03,2.399221E+01,3.131664E-01,1.677654E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999032E+01,2.308260E+01,2.599909E+01,7.872154E+01
23:30:00,4.759956E+03,2.498153E+01,3.132800E-01,1.746833E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999033E+01,2.308320E+01,2.599891E+01,7.871249E+01
23:40:00,4.761052E+03,2.712479E+01,3.133522E-01,1.896709E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999033E+01,2.308364E+01,2.599873E+01,7.863442E+01
23:50:00,4.761553E+03,3.046196E+01,3.133852E-01,2.130079E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999033E+01,2.308412E+01,2.599857E+01,7.850962E+01
24:00:00,4.761417E+03,3.500642E+01,3.133763E-01,2.447878E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999033E+01,2.308463E+01,2.599840E+01,7.835370E+01
Peak,5.290986E+03,9.549365E+02,3.482173E-01,6.683222E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,2.961321E-01,5.683569E-02,,,0.000000E+00,0.000000E+00,,,,,,,,
