Surface Name,6:F0,6:F1,6:F2,6:F2_W0,6:F3,6:F3_W0,6:F3_W1,6:F4
 07/31 14:10,38.69091925,11.64678899,22.65291715,11.64678899,42.43305149,38.69091925,22.65291715,3.417227456
 07/31 14:20,38.69091925,11.64678899,22.65291715,11.64678899,42.43305149,38.69091925,22.65291715,3.417227456
 07/31 14:30,38.69091925,11.64678899,22.65291715,11.64678899,42.43305149,38.69091925,22.65291715,3.417227456
 07/31 14:40,38.69091925,11.64678899,22.65291715,11.64678899,42.43305149,38.69091925,22.65291715,3.417227456
 07/31 14:50,38.69091925,11.64678899,22.65291715,11.64678899,42.43305149,38.69091925,22.65291715,3.417227456
 07/31 15:00,38.69091925,11.64678899,22.65291715,11.64678899,42.43305149,38.69091925,22.65291715,3.417227456
 07/31 15:10,75.75928838,11.64908257,59.83607674,11.64908257,278.8190584,75.75928838,59.83607674,3.417900404
 07/31 15:20,75.75928838,11.64908257,59.83607674,11.64908257,278.8190584,75.75928838,59.83607674,3.417900404
 07/31 15:30,75.75928838,11.64908257,59.83607674,11.64908257,278.8190584,75.75928838,59.83607674,3.417900404
 07/31 15:40,75.75928838,11.64908257,59.83607674,11.64908257,278.8190584,75.75928838,59.83607674,3.417900404
 07/31 15:50,75.75928838,11.64908257,59.83607674,11.64908257,278.8190584,75.75928838,59.83607674,3.417900404
 07/31 16:00,75.75928838,11.64908257,59.83607674,11.64908257,278.8190584,75.75928838,59.83607674,3.417900404
 07/31 16:10,34.68112345,11.65137615,18.6239947,11.65137615,443.0344966,34.68112345,18.6239947,3.418573351
 07/31 16:20,34.68112345,11.65137615,18.6239947,11.65137615,443.0344966,34.68112345,18.6239947,3.418573351
 07/31 16:30,34.68112345,11.65137615,18.6239947,11.65137615,443.0344966,34.68112345,18.6239947,3.418573351
 07/31 16:40,34.68112345,11.65137615,18.6239947,11.65137615,443.0344966,34.68112345,18.6239947,3.418573351
 07/31 16:50,34.68112345,11.65137615,18.6239947,11.65137615,443.0344966,34.68112345,18.6239947,3.418573351
 07/31 17:00,34.68112345,11.65137615,18.6239947,11.65137615,443.0344966,34.68112345,18.6239947,3.418573351
 07/31 17:10,22.48230088,11.65366972,6.383165829,11.65366972,416.4794664,22.48230088,6.383165829,49.35057311
 07/31 17:20,22.48230088,11.65366972,6.383165829,11.65366972,416.4794664,22.48230088,6.383165829,49.35057311
 07/31 17:30,22.48230088,11.65366972,6.383165829,11.65366972,416.4794664,22.48230088,6.383165829,49.35057311
 07/31 17:40,22.48230088,11.65366972,6.383165829,11.65366972,416.4794664,22.48230088,6.383165829,49.35057311
 07/31 17:50,22.48230088,11.65366972,6.383165829,11.65366972,416.4794664,22.48230088,6.383165829,49.35057311
 07/31 18:00,22.48230088,11.65366972,6.383165829,11.65366972,416.4794664,22.48230088,6.383165829,49.35057311
 07/31 18:10,22.48672566,11.6559633,6.384422111,11.6559633,250.9498873,22.48672566,6.384422111,64.42732882
 07/31 18:20,22.48672566,11.6559633,6.384422111,11.6559633,250.9498873,22.48672566,6.384422111,64.42732882
 07/31 18:30,22.48672566,11.6559633,6.384422111,11.6559633,250.9498873,22.48672566,6.384422111,64.42732882
 07/31 18:40,22.48672566,11.6559633,6.384422111,11.6559633,250.9498873,22.48672566,6.384422111,64.42732882
 07/31 18:50,22.48672566,11.6559633,6.384422111,11.6559633,250.9498873,22.48672566,6.384422111,64.42732882
 07/31 19:00,22.48672566,11.6559633,6.384422111,11.6559633,250.9498873,22.48672566,6.384422111,64.42732882
 07/31 19:10,22.49115044,11.65825688,6.385678392,11.65825688,6.90625,22.49115044,6.385678392,3.420592194
 07/31 19:20,22.49115044,11.65825688,6.385678392,11.65825688,6.90625,22.49115044,6.385678392,3.420592194
 07/31 19:30,22.49115044,11.65825688,6.385678392,11.65825688,6.90625,22.49115044,6.385678392,3.420592194
 07/31 19:40,22.49115044,11.65825688,6.385678392,11.65825688,6.90625,22.49115044,6.385678392,3.420592194
 07/31 19:50,22.49115044,11.65825688,6.385678392,11.65825688,6.90625,22.49115044,6.385678392,3.420592194
 07/31 20:00,22.49115044,11.65825688,6.385678392,11.65825688,6.90625,22.49115044,6.385678392,3.420592194
 07/31 20:10,22.49557522,11.66055046,6.386934673,11.66055046,6.907608696,22.49557522,6.386934673,3.421265141
 07/31 20:20,22.49557522,11.66055046,6.386934673,11.66055046,6.907608696,22.49557522,6.386934673,3.421265141
 07/31 20:30,22.49557522,11.66055046,6.386934673,11.66055046,6.907608696,22.49557522,6.386934673,3.421265141
 07/31 20:40,22.49557522,11.66055046,6.386934673,11.66055046,6.907608696,22.49557522,6.386934673,3.421265141
 07/31 20:50,22.49557522,11.66055046,6.386934673,11.66055046,6.907608696,22.49557522,6.386934673,3.421265141
 07/31 21:00,22.49557522,11.66055046,6.386934673,11.66055046,6.907608696,22.49557522,6.386934673,3.421265141
 07/31 21:10,22.5,11.66284404,6.388190955,11.66284404,6.908967391,22.5,6.388190955,3.421938089
 07/31 21:20,22.5,11.66284404,6.388190955,11.66284404,6.908967391,22.5,6.388190955,3.421938089
 07/31 21:30,22.5,11.66284404,6.388190955,11.66284404,6.908967391,22.5,6.388190955,3.421938089
 07/31 21:40,22.5,11.66284404,6.388190955,11.66284404,6.908967391,22.5,6.388190955,3.421938089
 07/31 21:50,22.5,11.66284404,6.388190955,11.66284404,6.908967391,22.5,6.388190955,3.421938089
 07/31 22:00,22.5,11.66284404,6.388190955,11.66284404,6.908967391,22.5,6.388190955,3.421938089
 07/31 22:10,22.50442478,11.66513761,6.389447236,11.66513761,6.910326087,22.50442478,6.389447236,3.422611036
 07/31 22:20,22.50442478,11.66513761,6.389447236,11.66513761,6.910326087,22.50442478,6.389447236,3.422611036
 07/31 22:30,22.50442478,11.66513761,6.389447236,11.66513761,6.910326087,22.50442478,6.389447236,3.422611036
 07/31 22:40,22.50442478,11.66513761,6.389447236,11.66513761,6.910326087,22.50442478,6.389447236,3.422611036
 07/31 22:50,22.50442478,11.66513761,6.389447236,11.66513761,6.910326087,22.50442478,6.389447236,3.422611036
 07/31 23:00,22.50442478,11.66513761,6.389447236,11.66513761,6.910326087,22.50442478,6.389447236,3.422611036
 07/31 23:10,22.50884956,11.66743119,6.390703518,11.66743119,6.911684783,22.50884956,6.390703518,3.423283984
 07/31 23:20,22.50884956,11.66743119,6.390703518,11.66743119,6.911684783,22.50884956,6.390703518,3.423283984
 07/31 23:30,22.50884956,11.66743119,6.390703518,11.66743119,6.911684783,22.50884956,6.390703518,3.423283984
 07/31 23:40,22.50884956,11.66743119,6.390703518,11.66743119,6.911684783,22.50884956,6.390703518,3.423283984
 07/31 23:50,22.50884956,11.66743119,6.390703518,11.66743119,6.911684783,22.50884956,6.390703518,3.423283984
 07/31 24:00,22.50884956,11.66743119,6.390703518,11.66743119,6.911684783,22.50884956,6.390703518,3.423283984
 08/01 00:10,22.51327434,11.66972477,6.391959799,11.66972477,6.913043478,22.51327434,6.391959799,3.423956931
 08/01 00:20,22.51327434,11.66972477,6.391959799,11.66972477,6.913043478,22.51327434,6.391959799,3.423956931
 08/01 00:30,22.51327434,11.66972477,6.391959799,11.66972477,6.913043478,22.51327434,6.391959799,3.423956931
 08/01 00:40,22.51327434,11.66972477,6.391959799,11.66972477,6.913043478,22.51327434,6.391959799,3.423956931
 08/01 00:50,22.51327434,11.66972477,6.391959799,11.66972477,6.913043478,22.51327434,6.391959799,3.423956931
 08/01 01:00,22.51327434,11.66972477,6.391959799,11.66972477,6.913043478,22.51327434,6.391959799,3.423956931
 08/01 01:10,22.51769912,11.67201835,6.39321608,11.67201835,6.914402174,22.51769912,6.39321608,3.424629879
 08/01 01:20,22.51769912,11.67201835,6.39321608,11.67201835,6.914402174,22.51769912,6.39321608,3.424629879
 08/01 01:30,22.51769912,11.67201835,6.39321608,11.67201835,6.914402174,22.51769912,6.39321608,3.424629879
 08/01 01:40,22.51769912,11.67201835,6.39321608,11.67201835,6.914402174,22.51769912,6.39321608,3.424629879
 08/01 01:50,22.51769912,11.67201835,6.39321608,11.67201835,6.914402174,22.51769912,6.39321608,3.424629879
 08/01 02:00,22.51769912,11.67201835,6.39321608,11.67201835,6.914402174,22.51769912,6.39321608,3.424629879
 08/01 02:10,22.52212389,11.67431193,6.394472362,11.67431193,6.91576087,22.52212389,6.394472362,3.425302826
 08/01 02:20,22.52212389,11.67431193,6.394472362,11.67431193,6.91576087,22.52212389,6.394472362,3.425302826
 08/01 02:30,22.52212389,11.67431193,6.394472362,11.67431193,6.91576087,22.52212389,6.394472362,3.425302826
 08/01 02:40,22.52212389,11.67431193,6.394472362,11.67431193,6.91576087,22.52212389,6.394472362,3.425302826
 08/01 02:50,22.52212389,11.67431193,6.394472362,11.67431193,6.91576087,22.52212389,6.394472362,3.425302826
 08/01 03:00,22.52212389,11.67431193,6.394472362,11.67431193,6.91576087,22.52212389,6.394472362,3.425302826
 08/01 03:10,22.52654867,11.6766055,6.395728643,11.6766055,6.917119565,22.52654867,6.395728643,3.425975774
 08/01 03:20,22.52654867,11.6766055,6.395728643,11.6766055,6.917119565,22.52654867,6.395728643,3.425975774
 08/01 03:30,22.52654867,11.6766055,6.395728643,11.6766055,6.917119565,22.52654867,6.395728643,3.425975774
 08/01 03:40,22.52654867,11.6766055,6.395728643,11.6766055,6.917119565,22.52654867,6.395728643,3.425975774
 08/01 03:50,22.52654867,11.6766055,6.395728643,11.6766055,6.917119565,22.52654867,6.395728643,3.425975774
 08/01 04:00,22.52654867,11.6766055,6.395728643,11.6766055,6.917119565,22.52654867,6.395728643,3.425975774
 08/01 04:10,22.53097345,11.67889908,6.396984925,11.67889908,6.918478261,22.53097345,6.396984925,3.426648721
 08/01 04:20,22.53097345,11.67889908,6.396984925,11.67889908,6.918478261,22.53097345,6.396984925,3.426648721
 08/01 04:30,22.53097345,11.67889908,6.396984925,11.67889908,6.918478261,22.53097345,6.396984925,3.426648721
 08/01 04:40,22.53097345,11.67889908,6.396984925,11.67889908,6.918478261,22.53097345,6.396984925,3.426648721
 08/01 04:50,22.53097345,11.67889908,6.396984925,11.67889908,6.918478261,22.53097345,6.396984925,3.426648721
 08/01 05:00,22.53097345,11.67889908,6.396984925,11.67889908,6.918478261,22.53097345,6.396984925,3.426648721
 08/01 05:10,22.53539823,11.68119266,6.398241206,11.68119266,6.919836957,22.53539823,6.398241206,3.427321669
 08/01 05:20,22.53539823,11.68119266,6.398241206,11.68119266,6.919836957,22.53539823,6.398241206,3.427321669
 08/01 05:30,22.53539823,11.68119266,6.398241206,11.68119266,6.919836957,22.53539823,6.398241206,3.427321669
 08/01 05:40,22.53539823,11.68119266,6.398241206,11.68119266,6.919836957,22.53539823,6.398241206,3.427321669
 08/01 05:50,22.53539823,11.68119266,6.398241206,11.68119266,6.919836957,22.53539823,6.398241206,3.427321669
 08/01 06:00,22.53539823,11.68119266,6.398241206,11.68119266,6.919836957,22.53539823,6.398241206,3.427321669
 08/01 06:10,22.53982301,11.68348624,6.399497487,11.68348624,6.921195652,22.53982301,6.399497487,3.427994616
 08/01 06:20,22.53982301,11.68348624,6.399497487,11.68348624,6.921195652,22.53982301,6.399497487,3.427994616
 08/01 06:30,22.53982301,11.68348624,6.399497487,11.68348624,6.921195652,22.53982301,6.399497487,3.427994616
 08/01 06:40,22.53982301,11.68348624,6.399497487,11.68348624,6.921195652,22.53982301,6.399497487,3.427994616
 08/01 06:50,22.53982301,11.68348624,6.399497487,11.68348624,6.921195652,22.53982301,6.399497487,3.427994616
 08/01 07:00,22.53982301,11.68348624,6.399497487,11.68348624,6.921195652,22.53982301,6.399497487,3.427994616
 08/01 07:10,22.54424779,11.68577982,6.400753769,11.68577982,6.922554348,22.54424779,6.400753769,3.428667564
 08/01 07:20,22.54424779,11.68577982,6.400753769,11.68577982,6.922554348,22.54424779,6.400753769,3.428667564
 08/01 07:30,22.54424779,11.68577982,6.400753769,11.68577982,6.922554348,22.54424779,6.400753769,3.428667564
 08/01 07:40,22.54424779,11.68577982,6.400753769,11.68577982,6.922554348,22.54424779,6.400753769,3.428667564
 08/01 07:50,22.54424779,11.68577982,6.400753769,11.68577982,6.922554348,22.54424779,6.400753769,3.428667564
 08/01 08:00,22.54424779,11.68577982,6.400753769,11.68577982,6.922554348,22.54424779,6.400753769,3.428667564
 08/01 08:10,22.55937574,13.35472561,6.412747292,13.35472561,6.923913043,22.55937574,6.412747292,3.429340511
 08/01 08:20,22.55937574,13.35472561,6.412747292,13.35472561,6.923913043,22.55937574,6.412747292,3.429340511
 08/01 08:30,22.55937574,13.35472561,6.412747292,13.35472561,6.923913043,22.55937574,6.412747292,3.429340511
 08/01 08:40,22.55937574,13.35472561,6.412747292,13.35472561,6.923913043,22.55937574,6.412747292,3.429340511
 08/01 08:50,22.55937574,13.35472561,6.412747292,13.35472561,6.923913043,22.55937574,6.412747292,3.429340511
 08/01 09:00,22.55937574,13.35472561,6.412747292,13.35472561,6.923913043,22.55937574,6.412747292,3.429340511
 08/01 09:10,24.97406648,26.08773158,8.831940396,26.08773158,6.925271739,24.97406648,8.831940396,3.430013459
 08/01 09:20,24.97406648,26.08773158,8.831940396,26.08773158,6.925271739,24.97406648,8.831940396,3.430013459
 08/01 09:30,24.97406648,26.08773158,8.831940396,26.08773158,6.925271739,24.97406648,8.831940396,3.430013459
 08/01 09:40,24.97406648,26.08773158,8.831940396,26.08773158,6.925271739,24.97406648,8.831940396,3.430013459
 08/01 09:50,24.97406648,26.08773158,8.831940396,26.08773158,6.925271739,24.97406648,8.831940396,3.430013459
 08/01 10:00,24.97406648,26.08773158,8.831940396,26.08773158,6.925271739,24.97406648,8.831940396,3.430013459
 08/01 10:10,38.20518894,50.01573154,22.10198937,50.01573154,6.926630435,38.20518894,22.10198937,3.430686406
 08/01 10:20,38.20518894,50.01573154,22.10198937,50.01573154,6.926630435,38.20518894,22.10198937,3.430686406
 08/01 10:30,38.20518894,50.01573154,22.10198937,50.01573154,6.926630435,38.20518894,22.10198937,3.430686406
 08/01 10:40,38.20518894,50.01573154,22.10198937,50.01573154,6.926630435,38.20518894,22.10198937,3.430686406
 08/01 10:50,38.20518894,50.01573154,22.10198937,50.01573154,6.926630435,38.20518894,22.10198937,3.430686406
 08/01 11:00,38.20518894,50.01573154,22.10198937,50.01573154,6.926630435,38.20518894,22.10198937,3.430686406
 08/01 11:10,32.26109956,21.71116136,16.13579987,21.71116136,6.92798913,32.26109956,16.13579987,3.431359354
 08/01 11:20,32.26109956,21.71116136,16.13579987,21.71116136,6.92798913,32.26109956,16.13579987,3.431359354
 08/01 11:30,32.26109956,21.71116136,16.13579987,21.71116136,6.92798913,32.26109956,16.13579987,3.431359354
 08/01 11:40,32.26109956,21.71116136,16.13579987,21.71116136,6.92798913,32.26109956,16.13579987,3.431359354
 08/01 11:50,32.26109956,21.71116136,16.13579987,21.71116136,6.92798913,32.26109956,16.13579987,3.431359354
 08/01 12:00,32.26109956,21.71116136,16.13579987,21.71116136,6.92798913,32.26109956,16.13579987,3.431359354
 08/01 12:10,30.28870779,12.19107058,14.15394823,12.19107058,6.929347826,30.28870779,14.15394823,3.432032301
 08/01 12:20,30.28870779,12.19107058,14.15394823,12.19107058,6.929347826,30.28870779,14.15394823,3.432032301
 08/01 12:30,30.28870779,12.19107058,14.15394823,12.19107058,6.929347826,30.28870779,14.15394823,3.432032301
 08/01 12:40,30.28870779,12.19107058,14.15394823,12.19107058,6.929347826,30.28870779,14.15394823,3.432032301
 08/01 12:50,30.28870779,12.19107058,14.15394823,12.19107058,6.929347826,30.28870779,14.15394823,3.432032301
 08/01 13:00,30.28870779,12.19107058,14.15394823,12.19107058,6.929347826,30.28870779,14.15394823,3.432032301
 08/01 13:10,26.99885868,11.69954128,10.85044634,11.69954128,10.83395338,26.99885868,10.85044634,3.432705249
 08/01 13:20,26.99885868,11.69954128,10.85044634,11.69954128,10.83395338,26.99885868,10.85044634,3.432705249
 08/01 13:30,26.99885868,11.69954128,10.85044634,11.69954128,10.83395338,26.99885868,10.85044634,3.432705249
 08/01 13:40,26.99885868,11.69954128,10.85044634,11.69954128,10.83395338,26.99885868,10.85044634,3.432705249
 08/01 13:50,26.99885868,11.69954128,10.85044634,11.69954128,10.83395338,26.99885868,10.85044634,3.432705249
 08/01 14:00,26.99885868,11.69954128,10.85044634,11.69954128,10.83395338,26.99885868,10.85044634,3.432705249
 08/01 14:10,29.74007743,11.70183486,13.59720666,11.70183486,22.60957028,29.74007743,13.59720666,3.433378197
 08/01 14:20,29.74007743,11.70183486,13.59720666,11.70183486,22.60957028,29.74007743,13.59720666,3.433378197
 08/01 14:30,29.74007743,11.70183486,13.59720666,11.70183486,22.60957028,29.74007743,13.59720666,3.433378197
 08/01 14:40,29.74007743,11.70183486,13.59720666,11.70183486,22.60957028,29.74007743,13.59720666,3.433378197
 08/01 14:50,29.74007743,11.70183486,13.59720666,11.70183486,22.60957028,29.74007743,13.59720666,3.433378197
 08/01 15:00,29.74007743,11.70183486,13.59720666,11.70183486,22.60957028,29.74007743,13.59720666,3.433378197
 08/01 15:10,54.85247522,11.70412844,38.78634407,11.70412844,171.6753852,54.85247522,38.78634407,3.434051144
 08/01 15:20,54.85247522,11.70412844,38.78634407,11.70412844,171.6753852,54.85247522,38.78634407,3.434051144
 08/01 15:30,54.85247522,11.70412844,38.78634407,11.70412844,171.6753852,54.85247522,38.78634407,3.434051144
 08/01 15:40,54.85247522,11.70412844,38.78634407,11.70412844,171.6753852,54.85247522,38.78634407,3.434051144
 08/01 15:50,54.85247522,11.70412844,38.78634407,11.70412844,171.6753852,54.85247522,38.78634407,3.434051144
 08/01 16:00,54.85247522,11.70412844,38.78634407,11.70412844,171.6753852,54.85247522,38.78634407,3.434051144
 08/01 16:10,27.9288323,11.70642202,11.77383193,11.70642202,198.0519692,27.9288323,11.77383193,3.434724092
 08/01 16:20,27.9288323,11.70642202,11.77383193,11.70642202,198.0519692,27.9288323,11.77383193,3.434724092
 08/01 16:30,27.9288323,11.70642202,11.77383193,11.70642202,198.0519692,27.9288323,11.77383193,3.434724092
 08/01 16:40,27.9288323,11.70642202,11.77383193,11.70642202,198.0519692,27.9288323,11.77383193,3.434724092
 08/01 16:50,27.9288323,11.70642202,11.77383193,11.70642202,198.0519692,27.9288323,11.77383193,3.434724092
 08/01 17:00,27.9288323,11.70642202,11.77383193,11.70642202,198.0519692,27.9288323,11.77383193,3.434724092
 08/01 17:10,22.58849558,11.7087156,6.413316583,11.7087156,317.5535326,22.58849558,6.413316583,38.26987948
 08/01 17:20,22.58849558,11.7087156,6.413316583,11.7087156,317.5535326,22.58849558,6.413316583,38.26987948
 08/01 17:30,22.58849558,11.7087156,6.413316583,11.7087156,317.5535326,22.58849558,6.413316583,38.26987948
 08/01 17:40,22.58849558,11.7087156,6.413316583,11.7087156,317.5535326,22.58849558,6.413316583,38.26987948
 08/01 17:50,22.58849558,11.7087156,6.413316583,11.7087156,317.5535326,22.58849558,6.413316583,38.26987948
 08/01 18:00,22.58849558,11.7087156,6.413316583,11.7087156,317.5535326,22.58849558,6.413316583,38.26987948
 08/01 18:10,22.59292035,11.71100917,6.414572864,11.71100917,297.7120883,22.59292035,6.414572864,76.15197305
 08/01 18:20,22.59292035,11.71100917,6.414572864,11.71100917,297.7120883,22.59292035,6.414572864,76.15197305
 08/01 18:30,22.59292035,11.71100917,6.414572864,11.71100917,297.7120883,22.59292035,6.414572864,76.15197305
 08/01 18:40,22.59292035,11.71100917,6.414572864,11.71100917,297.7120883,22.59292035,6.414572864,76.15197305
 08/01 18:50,22.59292035,11.71100917,6.414572864,11.71100917,297.7120883,22.59292035,6.414572864,76.15197305
 08/01 19:00,22.59292035,11.71100917,6.414572864,11.71100917,297.7120883,22.59292035,6.414572864,76.15197305
 08/01 19:10,22.59734513,11.71330275,6.415829146,11.71330275,6.938858696,22.59734513,6.415829146,3.436742934
 08/01 19:20,22.59734513,11.71330275,6.415829146,11.71330275,6.938858696,22.59734513,6.415829146,3.436742934
 08/01 19:30,22.59734513,11.71330275,6.415829146,11.71330275,6.938858696,22.59734513,6.415829146,3.436742934
 08/01 19:40,22.59734513,11.71330275,6.415829146,11.71330275,6.938858696,22.59734513,6.415829146,3.436742934
 08/01 19:50,22.59734513,11.71330275,6.415829146,11.71330275,6.938858696,22.59734513,6.415829146,3.436742934
 08/01 20:00,22.59734513,11.71330275,6.415829146,11.71330275,6.938858696,22.59734513,6.415829146,3.436742934
 08/01 20:10,22.60176991,11.71559633,6.417085427,11.71559633,6.940217391,22.60176991,6.417085427,3.437415882
 08/01 20:20,22.60176991,11.71559633,6.417085427,11.71559633,6.940217391,22.60176991,6.417085427,3.437415882
 08/01 20:30,22.60176991,11.71559633,6.417085427,11.71559633,6.940217391,22.60176991,6.417085427,3.437415882
 08/01 20:40,22.60176991,11.71559633,6.417085427,11.71559633,6.940217391,22.60176991,6.417085427,3.437415882
 08/01 20:50,22.60176991,11.71559633,6.417085427,11.71559633,6.940217391,22.60176991,6.417085427,3.437415882
 08/01 21:00,22.60176991,11.71559633,6.417085427,11.71559633,6.940217391,22.60176991,6.417085427,3.437415882
 08/01 21:10,22.60619469,11.71788991,6.418341709,11.71788991,6.941576087,22.60619469,6.418341709,3.438088829
 08/01 21:20,22.60619469,11.71788991,6.418341709,11.71788991,6.941576087,22.60619469,6.418341709,3.438088829
 08/01 21:30,22.60619469,11.71788991,6.418341709,11.71788991,6.941576087,22.60619469,6.418341709,3.438088829
 08/01 21:40,22.60619469,11.71788991,6.418341709,11.71788991,6.941576087,22.60619469,6.418341709,3.438088829
 08/01 21:50,22.60619469,11.71788991,6.418341709,11.71788991,6.941576087,22.60619469,6.418341709,3.438088829
 08/01 22:00,22.60619469,11.71788991,6.418341709,11.71788991,6.941576087,22.60619469,6.418341709,3.438088829
 08/01 22:10,22.61061947,11.72018349,6.41959799,11.72018349,6.942934783,22.61061947,6.41959799,3.438761777
 08/01 22:20,22.61061947,11.72018349,6.41959799,11.72018349,6.942934783,22.61061947,6.41959799,3.438761777
 08/01 22:30,22.61061947,11.72018349,6.41959799,11.72018349,6.942934783,22.61061947,6.41959799,3.438761777
 08/01 22:40,22.61061947,11.72018349,6.41959799,11.72018349,6.942934783,22.61061947,6.41959799,3.438761777
 08/01 22:50,22.61061947,11.72018349,6.41959799,11.72018349,6.942934783,22.61061947,6.41959799,3.438761777
 08/01 23:00,22.61061947,11.72018349,6.41959799,11.72018349,6.942934783,22.61061947,6.41959799,3.438761777
 08/01 23:10,22.61504425,11.72247706,6.420854271,11.72247706,6.944293478,22.61504425,6.420854271,3.439434724
 08/01 23:20,22.61504425,11.72247706,6.420854271,11.72247706,6.944293478,22.61504425,6.420854271,3.439434724
 08/01 23:30,22.61504425,11.72247706,6.420854271,11.72247706,6.944293478,22.61504425,6.420854271,3.439434724
 08/01 23:40,22.61504425,11.72247706,6.420854271,11.72247706,6.944293478,22.61504425,6.420854271,3.439434724
 08/01 23:50,22.61504425,11.72247706,6.420854271,11.72247706,6.944293478,22.61504425,6.420854271,3.439434724
 08/01 24:00,22.61504425,11.72247706,6.420854271,11.72247706,6.944293478,22.61504425,6.420854271,3.439434724
 08/02 00:10,22.61946903,11.72477064,6.422110553,11.72477064,6.945652174,22.61946903,6.422110553,3.440107672
 08/02 00:20,22.61946903,11.72477064,6.422110553,11.72477064,6.945652174,22.61946903,6.422110553,3.440107672
 08/02 00:30,22.61946903,11.72477064,6.422110553,11.72477064,6.945652174,22.61946903,6.422110553,3.440107672
 08/02 00:40,22.61946903,11.72477064,6.422110553,11.72477064,6.945652174,22.61946903,6.422110553,3.440107672
 08/02 00:50,22.61946903,11.72477064,6.422110553,11.72477064,6.945652174,22.61946903,6.422110553,3.440107672
 08/02 01:00,22.61946903,11.72477064,6.422110553,11.72477064,6.945652174,22.61946903,6.422110553,3.440107672
 08/02 01:10,22.62389381,11.72706422,6.423366834,11.72706422,6.94701087,22.62389381,6.423366834,3.440780619
 08/02 01:20,22.62389381,11.72706422,6.423366834,11.72706422,6.94701087,22.62389381,6.423366834,3.440780619
 08/02 01:30,22.62389381,11.72706422,6.423366834,11.72706422,6.94701087,22.62389381,6.423366834,3.440780619
 08/02 01:40,22.62389381,11.72706422,6.423366834,11.72706422,6.94701087,22.62389381,6.423366834,3.440780619
 08/02 01:50,22.62389381,11.72706422,6.423366834,11.72706422,6.94701087,22.62389381,6.423366834,3.440780619
 08/02 02:00,22.62389381,11.72706422,6.423366834,11.72706422,6.94701087,22.62389381,6.423366834,3.440780619
 08/02 02:10,22.62831858,11.7293578,6.424623116,11.7293578,6.948369565,22.62831858,6.424623116,3.441453567
 08/02 02:20,22.62831858,11.7293578,6.424623116,11.7293578,6.948369565,22.62831858,6.424623116,3.441453567
 08/02 02:30,22.62831858,11.7293578,6.424623116,11.7293578,6.948369565,22.62831858,6.424623116,3.441453567
 08/02 02:40,22.62831858,11.7293578,6.424623116,11.7293578,6.948369565,22.62831858,6.424623116,3.441453567
 08/02 02:50,22.62831858,11.7293578,6.424623116,11.7293578,6.948369565,22.62831858,6.424623116,3.441453567
 08/02 03:00,22.62831858,11.7293578,6.424623116,11.7293578,6.948369565,22.62831858,6.424623116,3.441453567
 08/02 03:10,22.63274336,11.73165138,6.425879397,11.73165138,6.949728261,22.63274336,6.425879397,3.442126514
 08/02 03:20,22.63274336,11.73165138,6.425879397,11.73165138,6.949728261,22.63274336,6.425879397,3.442126514
 08/02 03:30,22.63274336,11.73165138,6.425879397,11.73165138,6.949728261,22.63274336,6.425879397,3.442126514
 08/02 03:40,22.63274336,11.73165138,6.425879397,11.73165138,6.949728261,22.63274336,6.425879397,3.442126514
 08/02 03:50,22.63274336,11.73165138,6.425879397,11.73165138,6.949728261,22.63274336,6.425879397,3.442126514
 08/02 04:00,22.63274336,11.73165138,6.425879397,11.73165138,6.949728261,22.63274336,6.425879397,3.442126514
 08/02 04:10,22.63716814,11.73394495,6.427135678,11.73394495,6.951086957,22.63716814,6.427135678,3.442799462
 08/02 04:20,22.63716814,11.73394495,6.427135678,11.73394495,6.951086957,22.63716814,6.427135678,3.442799462
 08/02 04:30,22.63716814,11.73394495,6.427135678,11.73394495,6.951086957,22.63716814,6.427135678,3.442799462
 08/02 04:40,22.63716814,11.73394495,6.427135678,11.73394495,6.951086957,22.63716814,6.427135678,3.442799462
 08/02 04:50,22.63716814,11.73394495,6.427135678,11.73394495,6.951086957,22.63716814,6.427135678,3.442799462
 08/02 05:00,22.63716814,11.73394495,6.427135678,11.73394495,6.951086957,22.63716814,6.427135678,3.442799462
 08/02 05:10,22.64159292,11.73623853,6.42839196,11.73623853,6.952445652,22.64159292,6.42839196,3.443472409
 08/02 05:20,22.64159292,11.73623853,6.42839196,11.73623853,6.952445652,22.64159292,6.42839196,3.443472409
 08/02 05:30,22.64159292,11.73623853,6.42839196,11.73623853,6.952445652,22.64159292,6.42839196,3.443472409
 08/02 05:40,22.64159292,11.73623853,6.42839196,11.73623853,6.952445652,22.64159292,6.42839196,3.443472409
 08/02 05:50,22.64159292,11.73623853,6.42839196,11.73623853,6.952445652,22.64159292,6.42839196,3.443472409
 08/02 06:00,22.64159292,11.73623853,6.42839196,11.73623853,6.952445652,22.64159292,6.42839196,3.443472409
 08/02 06:10,22.6460177,11.73853211,6.429648241,11.73853211,6.953804348,22.6460177,6.429648241,3.444145357
 08/02 06:20,22.6460177,11.73853211,6.429648241,11.73853211,6.953804348,22.6460177,6.429648241,3.444145357
 08/02 06:30,22.6460177,11.73853211,6.429648241,11.73853211,6.953804348,22.6460177,6.429648241,3.444145357
 08/02 06:40,22.6460177,11.73853211,6.429648241,11.73853211,6.953804348,22.6460177,6.429648241,3.444145357
 08/02 06:50,22.6460177,11.73853211,6.429648241,11.73853211,6.953804348,22.6460177,6.429648241,3.444145357
